id,userId,rating,classExamId,rd,finishedAt
6066,e50f8c5b-9223-4341-be42-303e38213193,1427,7573,58.67083504232134,"2023-10-23 11:16:43"
6067,e50f8c5b-9223-4341-be42-303e38213193,1415,7574,64.05834519331529,"2023-10-24 16:29:11"
6068,e50f8c5b-9223-4341-be42-303e38213193,1430,7575,60.49236113633228,"2023-10-24 16:31:06"
6069,e50f8c5b-9223-4341-be42-303e38213193,1402,7576,58.78313795577433,"2023-10-24 16:34:22"
6070,e50f8c5b-9223-4341-be42-303e38213193,1430,7577,56.16085223135903,"2023-10-24 16:35:53"
6071,e50f8c5b-9223-4341-be42-303e38213193,1396,7578,50.93793850757876,"2023-10-24 16:40:49"
6072,e50f8c5b-9223-4341-be42-303e38213193,1443,7579,46.515912062852195,"2023-10-24 16:44:53"
6073,e50f8c5b-9223-4341-be42-303e38213193,1436,7580,45.54434438837999,"2023-10-24 16:49:42"
6074,e50f8c5b-9223-4341-be42-303e38213193,1445,7581,44.45630820975058,"2023-10-24 16:51:04"
6075,e50f8c5b-9223-4341-be42-303e38213193,1408,7582,43.86224178230827,"2023-10-24 16:55:47"
6076,e50f8c5b-9223-4341-be42-303e38213193,1429,7583,42.759451259519786,"2023-10-24 16:56:51"
6077,e50f8c5b-9223-4341-be42-303e38213193,1438,7584,41.78994554627114,"2023-10-24 17:00:08"
6078,e50f8c5b-9223-4341-be42-303e38213193,1454,7585,40.83392872709177,"2023-10-24 17:03:01"
6079,e50f8c5b-9223-4341-be42-303e38213193,1470,7586,39.580374902310034,"2023-10-24 17:05:26"
6080,e50f8c5b-9223-4341-be42-303e38213193,1465,7587,38.4675570048781,"2023-10-24 17:10:56"
6081,e50f8c5b-9223-4341-be42-303e38213193,1458,7588,37.305176298055905,"2023-10-24 17:14:28"
6082,e50f8c5b-9223-4341-be42-303e38213193,1469,7589,36.14290486064479,"2023-10-24 17:24:44"
6083,e50f8c5b-9223-4341-be42-303e38213193,1469,7590,35.39141451604407,"2023-10-24 17:29:48"
6084,e50f8c5b-9223-4341-be42-303e38213193,1481,7591,34.699271279478346,"2023-10-24 17:31:45"
6085,e50f8c5b-9223-4341-be42-303e38213193,1465,7592,33.82936073778791,"2023-10-24 17:45:38"
6086,e50f8c5b-9223-4341-be42-303e38213193,1475,7593,32.928916596635226,"2023-10-24 19:52:11"
6087,e50f8c5b-9223-4341-be42-303e38213193,1480,7594,32.07573376481635,"2023-10-24 19:54:48"
6088,e50f8c5b-9223-4341-be42-303e38213193,1484,7595,31.390972842781114,"2023-10-24 19:58:45"
6089,e50f8c5b-9223-4341-be42-303e38213193,1490,7596,30.63704077524004,"2023-10-24 20:03:34"
6090,e50f8c5b-9223-4341-be42-303e38213193,1494,7597,30.26531236196418,"2023-10-24 20:05:56"
6091,e50f8c5b-9223-4341-be42-303e38213193,1499,7598,29.95548613274959,"2023-10-24 20:10:21"
6092,e50f8c5b-9223-4341-be42-303e38213193,1508,7599,29.533912804833626,"2023-10-24 20:12:23"
6093,e50f8c5b-9223-4341-be42-303e38213193,1522,7600,28.907736543805942,"2023-10-24 20:15:58"
6094,e50f8c5b-9223-4341-be42-303e38213193,1522,7601,28.466487130967476,"2023-10-24 20:40:07"
6095,e50f8c5b-9223-4341-be42-303e38213193,1523,7602,28.106828958292883,"2023-10-24 20:42:45"
6096,e50f8c5b-9223-4341-be42-303e38213193,1524,7603,27.65775993841871,"2023-10-24 20:47:06"
6098,e50f8c5b-9223-4341-be42-303e38213193,1476,7608,70.35596699231064,"2023-10-29 20:35:45"
6099,e50f8c5b-9223-4341-be42-303e38213193,1519,7609,64.20806539027512,"2023-10-29 20:38:08"
6100,e50f8c5b-9223-4341-be42-303e38213193,1517,7610,61.87686673952195,"2023-10-29 20:43:02"
6101,e50f8c5b-9223-4341-be42-303e38213193,1545,7611,59.11889453981352,"2023-10-29 20:49:03"
6102,e50f8c5b-9223-4341-be42-303e38213193,1563,7612,56.09572590062167,"2023-10-29 20:57:35"
6103,e50f8c5b-9223-4341-be42-303e38213193,1515,7615,101.27021279706182,"2023-11-12 12:54:44"
6104,e50f8c5b-9223-4341-be42-303e38213193,1399,7616,78.36748429393256,"2023-11-12 13:12:37"
6105,e50f8c5b-9223-4341-be42-303e38213193,1447,7617,64.13626809329186,"2023-11-12 13:18:51"
6106,e50f8c5b-9223-4341-be42-303e38213193,1520,7618,55.32946905709012,"2023-11-12 13:23:29"
6107,e50f8c5b-9223-4341-be42-303e38213193,1526,7619,53.50741248967528,"2023-11-12 13:25:12"
6108,e50f8c5b-9223-4341-be42-303e38213193,1543,7620,51.77668793295112,"2023-11-12 13:26:07"
6109,e50f8c5b-9223-4341-be42-303e38213193,1517,7621,50.21698683717764,"2023-11-12 13:28:16"
6110,e50f8c5b-9223-4341-be42-303e38213193,1530,7622,47.17350099251999,"2023-11-12 13:34:06"
6111,e50f8c5b-9223-4341-be42-303e38213193,1533,7623,45.09153302905915,"2023-11-12 13:40:06"
6112,e50f8c5b-9223-4341-be42-303e38213193,1527,7624,44.063191039423835,"2023-11-12 13:44:01"
6113,e50f8c5b-9223-4341-be42-303e38213193,1533,7625,42.86137412426149,"2023-11-12 13:47:00"
6114,e50f8c5b-9223-4341-be42-303e38213193,1524,7626,40.88735597005757,"2023-11-12 13:51:04"
6115,e50f8c5b-9223-4341-be42-303e38213193,1536,7628,39.1506324814883,"2023-11-12 13:55:16"
6116,e50f8c5b-9223-4341-be42-303e38213193,1517,7629,38.674538011855724,"2023-11-12 13:59:15"
6117,e50f8c5b-9223-4341-be42-303e38213193,1512,7630,37.61904630506116,"2023-11-12 14:02:06"
6118,e50f8c5b-9223-4341-be42-303e38213193,1542,7631,36.3788806689993,"2023-11-12 14:04:09"
6119,e50f8c5b-9223-4341-be42-303e38213193,1555,7632,35.07387260830181,"2023-11-12 14:16:47"
6120,e50f8c5b-9223-4341-be42-303e38213193,1499,7627,34.542383932383615,"2023-11-12 14:40:44"
6121,e50f8c5b-9223-4341-be42-303e38213193,1522,7633,33.217210749951256,"2023-11-12 20:34:36"
6122,e50f8c5b-9223-4341-be42-303e38213193,1529,7634,32.46927894304021,"2023-11-12 20:38:13"
6123,e50f8c5b-9223-4341-be42-303e38213193,1548,7635,31.402612581024044,"2023-11-12 20:40:25"
6124,e50f8c5b-9223-4341-be42-303e38213193,1555,7636,30.76200116113199,"2023-11-12 20:44:22"
6126,e50f8c5b-9223-4341-be42-303e38213193,1593,7640,91.43119981215062,"2023-11-25 18:43:17"
6127,e50f8c5b-9223-4341-be42-303e38213193,1567,7641,81.14900508660085,"2023-11-25 18:45:25"
6128,e50f8c5b-9223-4341-be42-303e38213193,1598,7642,72.63049960047266,"2023-11-25 18:48:35"
6129,e50f8c5b-9223-4341-be42-303e38213193,1545,7643,66.61877574560442,"2023-11-25 19:06:20"
6130,e50f8c5b-9223-4341-be42-303e38213193,1505,7644,62.29089103066123,"2023-11-25 19:32:17"
6131,e50f8c5b-9223-4341-be42-303e38213193,1523,7645,56.14820875946899,"2023-11-25 19:38:57"
6132,e50f8c5b-9223-4341-be42-303e38213193,1548,7646,52.35054728929711,"2023-11-25 19:50:14"
