id,userId,rating
5596,015b3470-fe8b-4372-8233-a84bc7c88ed8,234
2648,0173fbad-a35e-47b7-a3ed-99bc09b1a4a9,174
5942,025e4313-0421-49c9-bbab-50b0dd272c11,183
18,0574fc66-8466-448a-ae54-ec9876016fef,184
5973,08eedc69-57ce-49ce-8f6f-9ab4c6f0916b,187
6003,09d314bc-118c-4d73-9ba3-d45a90b3cd83,181
141,0a1a12aa-ce49-4e1e-a9db-f75080d2d809,205
5585,0a24f4b7-2c39-4ae8-9984-66753ce0e30e,219
5787,0a3c41c5-1e25-43fe-a964-483b4cf6a434,202
5679,0aca0829-10c4-40a9-9852-0476a62efc54,200
2804,0b807a49-466b-4a92-91f0-5fb579918af8,194
1157,0ba1666a-8dd1-4f36-bb93-9441898af12d,203
6134,0c2748b5-8c46-4859-ace6-fab4c4d8f419,195
3804,0debbb66-e32a-49cd-8196-fc327a0b74bf,165
5965,0deeac18-ab7b-4c0e-b2c8-df806cde5bdc,187
3434,0e2af0d7-cb32-40c2-bcf1-103b23fcc0a3,175
1950,0ea04cdd-f972-45f5-a0f9-3902e18a5efd,187
2641,12b82806-4150-4fea-bc04-9bcf5ada9771,191
5142,1493b522-42b9-4c3d-a8fc-52ea744ab15b,179
1165,14a3f034-fe96-4270-819e-0124166b90a8,188
3015,1731e10d-6beb-496e-a6e8-0ad34dab2534,188
2713,18fd2c93-3e6e-4c32-83ea-beaff82f19c0,213
5732,194a6396-96e0-4eba-882f-87dd973dd553,196
5713,1a828cc8-0707-4ce8-ba06-a5e9e3c05c57,188
5599,1c8656ed-140d-433b-aae1-3cc6b1dfbb7e,195
6,1cbbdcc6-5ffd-4589-907c-51e0d56e7d67,190
5008,1dd9e896-30ac-42ef-b409-63f1598ce614,213
2009,1fa6e11b-f113-4d76-a04f-22d158657632,139
4851,22a7b89d-fe89-446a-a67d-32dbfb3dd8c5,204
2691,24759f6f-1f0c-4776-bf98-d278594d868a,187
2289,24c8b973-98d6-4fdf-9373-c7f6966dec11,167
5272,263a245d-6230-408d-8a97-2d75620ab6c8,205
1219,265a099c-2f0e-4210-a460-193bd603f122,214
5143,27788ba8-a7e9-48ea-8852-aeb1e1586c93,193
5694,2b621aeb-97ed-4b1a-9281-9ec338c1cc92,207
1195,2beb6c9e-1a13-42bc-b949-f7f2b1512e03,213
5452,2ce58279-931f-4e19-bcdb-32952f4a5692,205
2610,2f4be28e-7db5-4114-a971-2cd8b8c2ec86,194
2608,2f8d8acb-ef28-49df-8bc3-a3782fb68c6f,197
991,303d372d-7422-4681-9579-3329fe9d7be2,172
1188,306ff481-0404-4323-ad4c-83dcd8be0a96,176
5804,3171b10d-e307-4f9c-82e1-4dfa17697605,218
5763,32a456cf-90b3-4dc0-8c4e-93eb8d5f14f5,185
911,33111354-9e11-4b70-abd1-076b8af205d5,197
4956,34717a54-06ea-40b2-8b60-d0168ccf571f,175
2649,3567717b-26c8-4a15-a473-4bf54a1608f0,199
896,35829e37-643a-4e03-b8db-917d1e31aa62,183
5645,361c42a0-3b08-402b-98d5-ef1a3b0134db,191
5708,3656d0ce-bd0d-4db9-9a42-4676599af161,205
2223,366400b1-cecb-4744-8b6a-a2b8e115c728,196
5290,36cdde04-a507-40ec-afc2-a28f343b6476,218
5006,386acdff-52fa-4db0-8edf-872fd0f0a416,182
5239,39287881-dcca-4321-aa92-9fa79e7e8005,194
5262,39a894c5-c28b-41d1-9901-608762e2d193,225
5565,3a7631b6-7e75-46e6-8a16-cec05cc1e27e,188
5901,3b259345-fcf0-48b7-ba0b-7027a5b0aec7,198
3169,3b2f0c92-7145-4272-a4c3-6a8422716667,210
5780,3bd2bdcb-1b05-409e-a76e-1dcdfb20cee0,182
4685,3e2cb7c9-55d5-466b-a186-843d9fd44f0b,195
5754,3f5db9fa-6d21-4195-862c-e11416a9e462,197
5766,401fdb8b-d47b-4562-a409-b3dc040e38ae,172
4900,4092e408-d367-4f5f-a76b-3d9a74c3f100,190
4945,4237b299-b90a-4293-b127-e4a68066d2c9,164
204,4303747d-e8f0-4966-9b3a-d1021b0fd26d,228
6008,4a95feb1-412a-4dbe-bd06-cd93cd4bc7b1,174
4042,4be59b25-ca9f-48be-9af2-e0a82b56d0a1,154
868,4d67475c-dd3d-4d1a-a31d-786510e2c3dd,207
2776,4e866871-b536-421d-badd-c0dc9af9c267,206
2635,4e997d50-d37b-4a36-9609-304e0a3ab233,160
5819,4f810b75-6ac6-4e0e-9444-b056c66a6e23,187
3379,509f39d6-2324-4d3d-a2ec-ba7d34681e5f,207
5081,51b8da45-63f6-4293-96bc-b718bb7c7b1f,207
2746,53c865bb-4ac6-47c5-889e-878ef51413cc,192
861,540106eb-5ea2-4db3-a7c2-38676799ab05,201
1976,54ac8b63-c190-440a-8ef4-20370964c27b,164
5285,54f5b47c-ffa1-4d67-98d3-a66241f57979,197
4822,55bf324f-2dab-4af3-819b-1f9b6db3ffea,201
2232,56a86587-38dc-4b81-8a73-cd471564224f,170
2848,56b66179-c309-4dc7-a7cb-f9df9c119585,189
1194,577052c6-60ac-428d-a0c8-d87bee03b42f,179
2521,57d93cb2-b089-4656-b9af-1dd21428d4f0,169
2476,58fecb5e-1967-419a-9bd8-67f671f2fe8e,164
2536,5928e6b0-b9cd-4c58-87a7-7ca034147cd4,198
5295,597f2a97-2adb-4b3b-b519-0f45b23881b7,196
2692,59bfea45-6d96-46c9-81ca-a010238523e7,177
5157,5ae5fb53-ff06-418b-b917-35ccd4620408,183
5643,5b43521b-e8fb-4b8c-a004-838b451d42af,180
4888,5d51b573-e054-4fa4-8b4a-525d8341730d,232
5693,5d7c971b-6c6b-4661-8eec-f293f2041fee,216
2871,61cf4a67-ca14-4104-ad9c-af38ae86cd35,191
4823,63d5536b-00b8-4a47-9ff9-09d67e685b9a,200
109,648d4601-1c87-46b1-a2eb-b47244eb3c7d,209
5020,651399ba-9c04-45db-98ac-6aabc7fe6c1f,212
2758,663d6083-5c65-488f-8b7e-e2e6bd509c6e,174
2892,66aaffbf-cef2-4f8d-9211-12cac6df7004,219
5823,675841cd-b704-47c7-b341-fffd1f557291,200
2681,67f92c13-d70f-4ab5-b587-2f4c744a5e43,179
4976,6912fb1d-cf87-4e08-8c02-b69dc145710a,184
5782,69630f6f-dc59-4d49-a315-56032df71f0c,211
4826,6ba0b9d2-9893-4db9-b24a-acd9d6b7731b,178
5110,6c0dfd7d-bce9-428f-9344-642ff137da30,208
186,6c25e1a1-567b-44fc-b3ae-a3f61faac54a,231
2241,6c360943-d1e1-4ae9-9963-eee12b6ef5e0,191
10,6d032c2a-6cb1-4c92-828b-e53898f1d183,189
5706,6fc1ce0b-5ae4-41f4-a5fb-f594700fc6e1,198
1937,6fdca44c-8c28-473b-9dc3-08d46245c6c3,161
4990,729759f9-fed0-45d0-8b1c-6dee40f21ee9,183
2225,75015f17-acf4-48d4-8b02-c5ba54c40b93,216
6135,75b7e0a4-0ec4-4c4e-b093-eff3067ff042,202
5747,76014710-722e-44e9-a94d-02b39d7787e4,178
5769,793022e3-b10d-4965-8b6c-703a9d17e894,196
2417,79db2820-b44e-4472-bc67-182fa3577da6,209
6125,7a0146b9-cfa1-470a-94a0-3ec4eac42e4e,205
5204,7bc6be3f-eb75-4e9d-b59d-d54111a2c2f1,177
77,7bf1181f-f7f3-4aa9-8610-958584926d70,212
5108,7c2f2eb1-7fd0-4264-bdd9-cf1558adc313,163
5835,7c57bc5e-7085-4f64-a5a8-fc0034756f40,188
5079,7c891b81-38e6-43d4-8771-2768aaf5401a,208
5246,7c93402e-62c2-4409-99e7-879889f8aaf2,207
4817,7d83c172-e9f3-4b5b-83e6-d004c9a66f65,169
191,7e885d0c-2e7a-48e7-a332-f7f8ee02519f,186
2192,809287ca-5da2-4255-8e32-b5705f46141c,164
