id,userId,rating
5596,015b3470-fe8b-4372-8233-a84bc7c88ed8,197
2648,0173fbad-a35e-47b7-a3ed-99bc09b1a4a9,128
5942,025e4313-0421-49c9-bbab-50b0dd272c11,173
18,0574fc66-8466-448a-ae54-ec9876016fef,184
5973,08eedc69-57ce-49ce-8f6f-9ab4c6f0916b,170
6003,09d314bc-118c-4d73-9ba3-d45a90b3cd83,138
141,0a1a12aa-ce49-4e1e-a9db-f75080d2d809,205
5585,0a24f4b7-2c39-4ae8-9984-66753ce0e30e,176
5787,0a3c41c5-1e25-43fe-a964-483b4cf6a434,202
5679,0aca0829-10c4-40a9-9852-0476a62efc54,186
2804,0b807a49-466b-4a92-91f0-5fb579918af8,187
1157,0ba1666a-8dd1-4f36-bb93-9441898af12d,199
6134,0c2748b5-8c46-4859-ace6-fab4c4d8f419,186
3804,0debbb66-e32a-49cd-8196-fc327a0b74bf,139
5965,0deeac18-ab7b-4c0e-b2c8-df806cde5bdc,176
3434,0e2af0d7-cb32-40c2-bcf1-103b23fcc0a3,168
1950,0ea04cdd-f972-45f5-a0f9-3902e18a5efd,180
2641,12b82806-4150-4fea-bc04-9bcf5ada9771,186
5142,1493b522-42b9-4c3d-a8fc-52ea744ab15b,133
1165,14a3f034-fe96-4270-819e-0124166b90a8,179
3015,1731e10d-6beb-496e-a6e8-0ad34dab2534,180
2713,18fd2c93-3e6e-4c32-83ea-beaff82f19c0,192
5732,194a6396-96e0-4eba-882f-87dd973dd553,158
5713,1a828cc8-0707-4ce8-ba06-a5e9e3c05c57,137
5599,1c8656ed-140d-433b-aae1-3cc6b1dfbb7e,166
6,1cbbdcc6-5ffd-4589-907c-51e0d56e7d67,190
5008,1dd9e896-30ac-42ef-b409-63f1598ce614,182
2009,1fa6e11b-f113-4d76-a04f-22d158657632,126
4851,22a7b89d-fe89-446a-a67d-32dbfb3dd8c5,203
2691,24759f6f-1f0c-4776-bf98-d278594d868a,182
2289,24c8b973-98d6-4fdf-9373-c7f6966dec11,153
5272,263a245d-6230-408d-8a97-2d75620ab6c8,181
1219,265a099c-2f0e-4210-a460-193bd603f122,208
5143,27788ba8-a7e9-48ea-8852-aeb1e1586c93,166
5694,2b621aeb-97ed-4b1a-9281-9ec338c1cc92,170
1195,2beb6c9e-1a13-42bc-b949-f7f2b1512e03,207
5452,2ce58279-931f-4e19-bcdb-32952f4a5692,146
2610,2f4be28e-7db5-4114-a971-2cd8b8c2ec86,175
2608,2f8d8acb-ef28-49df-8bc3-a3782fb68c6f,175
991,303d372d-7422-4681-9579-3329fe9d7be2,166
1188,306ff481-0404-4323-ad4c-83dcd8be0a96,169
5804,3171b10d-e307-4f9c-82e1-4dfa17697605,205
5763,32a456cf-90b3-4dc0-8c4e-93eb8d5f14f5,141
911,33111354-9e11-4b70-abd1-076b8af205d5,193
4956,34717a54-06ea-40b2-8b60-d0168ccf571f,127
2649,3567717b-26c8-4a15-a473-4bf54a1608f0,150
896,35829e37-643a-4e03-b8db-917d1e31aa62,179
5645,361c42a0-3b08-402b-98d5-ef1a3b0134db,181
5708,3656d0ce-bd0d-4db9-9a42-4676599af161,159
2223,366400b1-cecb-4744-8b6a-a2b8e115c728,167
5290,36cdde04-a507-40ec-afc2-a28f343b6476,189
5006,386acdff-52fa-4db0-8edf-872fd0f0a416,177
5239,39287881-dcca-4321-aa92-9fa79e7e8005,189
5262,39a894c5-c28b-41d1-9901-608762e2d193,201
5565,3a7631b6-7e75-46e6-8a16-cec05cc1e27e,144
5901,3b259345-fcf0-48b7-ba0b-7027a5b0aec7,139
3169,3b2f0c92-7145-4272-a4c3-6a8422716667,186
5780,3bd2bdcb-1b05-409e-a76e-1dcdfb20cee0,130
4685,3e2cb7c9-55d5-466b-a186-843d9fd44f0b,166
5754,3f5db9fa-6d21-4195-862c-e11416a9e462,179
5766,401fdb8b-d47b-4562-a409-b3dc040e38ae,128
4900,4092e408-d367-4f5f-a76b-3d9a74c3f100,127
4945,4237b299-b90a-4293-b127-e4a68066d2c9,136
204,4303747d-e8f0-4966-9b3a-d1021b0fd26d,226
